NUM,id,name,problemTimeLimit,problemMemoryLimit,maxScore,solvedUser,submissions,recommendations,isSolved,bookmark,recommend,successRate,score,userScore,AC,TLE,MLE,WA,RTE
748,2006,Keitai Message,8,65536,0,1009,2176,0,False,False,False,0,0.32,0,1211,44,0,729,191
749,2007,Make Purse Light,8,65536,0,673,2595,0,False,False,False,0,0.32,0,825,36,16,1605,112
750,2008,Dragon Fantasy,8,65536,0,172,1040,0,False,False,False,0,0.7441860465,0,252,348,131,236,73
751,2009,Area Separation,8,65536,0,218,886,0,False,False,False,0,0.5871559633,0,281,27,5,544,29
752,2010,Poor Mail Forwarding,8,65536,0,34,193,0,False,False,False,0,3.7647058824,0,42,22,3,102,24
753,2011,Gather the Maps!,8,65536,0,460,1879,0,False,False,False,0,0.32,0,653,64,26,1017,119
754,2012,Space Coconut Grab,8,65536,0,965,3021,0,False,False,False,0,0.32,0,1275,805,2,755,181
755,2013,Osaki,8,65536,0,612,1645,0,False,False,False,0,0.32,0,785,77,7,692,83
756,2014,Surrounding Area,8,65536,0,575,1019,0,False,False,False,0,0.32,0,697,14,20,213,69
757,2015,Square Route,8,65536,0,699,2442,0,False,False,False,0,0.32,0,983,527,129,300,502
758,2016,Lifeguard in the Pool,8,65536,0,27,150,0,False,False,False,0,4.7407407407,0,42,26,0,80,2
759,2017,Karakuri Doll,8,65536,0,63,204,0,False,False,False,0,2.0317460318,0,107,10,28,47,11
760,2018,Princess's Gamble,8,65536,0,905,1935,0,False,False,False,0,0.32,0,1033,9,2,790,101
761,2019,Princess's Marriage,8,65536,0,745,1798,0,False,False,False,0,0.32,0,908,59,46,540,245
762,2020,Princess's Japanese,8,65536,0,92,277,0,False,False,False,0,1.3913043478,0,100,1,0,165,11
763,2021,Princess in Danger,8,65536,0,336,1037,0,False,False,False,0,0.380952381,0,455,174,41,245,120
764,2022,"Princess, a Cryptanalyst",8,65536,0,192,1154,0,False,False,False,0,0.6666666667,0,263,268,55,520,48
765,2023,"Princess, a Strategist",8,65536,0,17,84,0,False,False,False,0,7.5294117647,0,22,2,0,59,1
766,2024,Blackjack,8,65536,0,102,399,0,False,False,False,0,1.2549019608,0,108,0,0,288,3
767,2025,Eight Princes,8,65536,0,31,65,0,False,False,False,0,4.1290322581,0,33,2,2,19,9
768,2026,Divisor is the Conqueror,8,65536,0,76,289,0,False,False,False,0,1.6842105263,0,101,106,27,51,4
769,2027,Reading a Chord,8,65536,0,22,36,0,False,False,False,0,5.8181818182,0,23,0,0,11,2
770,2028,Gather on the Clock,8,65536,0,61,159,0,False,False,False,0,2.0983606557,0,77,27,0,45,10
771,2029,Light The Room,8,65536,0,10,87,0,False,False,False,0,12.8,0,14,2,0,67,4
772,2030,Ruins,8,65536,0,119,234,0,False,False,False,0,1.0756302521,0,138,3,0,85,8
773,2031,Hyper Rock-Scissors-Paper,8,65536,0,88,223,0,False,False,False,0,1.4545454546,0,114,5,0,97,7
774,2032,Online Quiz System,8,65536,0,14,23,0,False,False,False,0,9.1428571429,0,15,1,0,5,2
775,2033,Rock Man,8,65536,0,52,104,0,False,False,False,0,2.4615384615,0,58,4,3,33,6
776,2034,Autocorrelation Function,8,65536,0,24,91,0,False,False,False,0,5.3333333333,0,30,5,0,41,15
777,2035,It Prefokery Pio,8,65536,0,81,290,0,False,False,False,0,1.5802469136,0,104,16,33,76,61
778,2036,Traffic,8,65536,0,10,74,0,False,False,False,0,12.8,0,14,11,0,35,14
779,2037,Restriction Enzyme,8,65536,0,0,3,0,False,False,False,0,0,0,0,0,0,0,0
780,2038,The Extreme Slalom,8,65536,0,8,47,0,False,False,False,0,12.8,0,12,2,0,32,1
781,2039,Space Coconut Crab II,8,65536,0,101,252,0,False,False,False,0,1.2673267327,0,155,46,5,25,21
782,2040,Sort the Panels,8,65536,0,57,199,0,False,False,False,0,2.2456140351,0,71,52,12,55,9
783,2041,Disarmament of the Units,8,65536,0,3,46,0,False,False,False,0,12.8,0,8,27,0,9,2
784,2042,So Sleepy,8,65536,0,12,54,0,False,False,False,0,10.6666666667,0,13,6,19,14,2
785,2043,Alice in Foxland,8,65536,0,0,16,0,False,False,False,0,0,0,0,0,4,7,5
786,2044,Lying about Your Age,8,65536,0,32,72,0,False,False,False,0,4,0,37,4,0,30,1
787,2045,Turn Polygons,8,65536,0,27,47,0,False,False,False,0,4.7407407407,0,34,0,0,11,2
788,2057,The Closest Circle,8,65536,0,53,317,0,False,False,False,0,2.4150943396,0,103,44,9,141,20
789,2046,Robots' Crash,8,65536,0,6,43,0,False,False,False,0,12.8,0,9,17,0,16,1
790,2047,Linear Ether Geometry,8,65536,0,0,2,0,False,False,False,0,0,0,0,2,0,0,0
791,2048,Everlasting...?,8,65536,0,156,399,0,False,False,False,0,0.8205128205,0,186,11,2,117,83
792,2049,Headstrong Student,8,65536,0,89,264,0,False,False,False,0,1.4382022472,0,100,67,21,35,41
793,2050,Dig or Climb,8,65536,0,33,123,0,False,False,False,0,3.8787878788,0,35,3,5,75,5
794,2051,Rotation Estimation,8,65536,0,25,260,0,False,False,False,0,5.12,0,37,9,0,191,23
795,2052,Optimal Rest,8,65536,0,14,92,0,False,False,False,0,9.1428571429,0,20,8,11,43,10
796,2053,Controlled Tournament,8,65536,0,12,63,0,False,False,False,0,10.6666666667,0,14,29,6,13,1
797,2054,Entangled Tree,8,65536,0,9,21,0,False,False,False,0,12.8,0,9,0,1,9,2
798,2055,Ramen Shop,8,65536,0,5,64,0,False,False,False,0,12.8,0,7,0,0,51,6
799,2056,Cousin's Aunt,8,65536,0,5,41,0,False,False,False,0,12.8,0,5,10,12,3,11
800,2093,Election,8,65536,0,6,16,0,False,False,False,0,12.8,0,6,0,0,8,2
801,2092,Pythagoraslope,8,65536,0,1,78,0,False,False,False,0,12.8,0,2,5,0,56,15
802,2091,Petoris,8,65536,0,36,102,0,False,False,False,0,3.5555555556,0,43,21,0,29,9
803,2090,Repeated Subsequences,8,65536,0,62,258,0,False,False,False,0,2.064516129,0,83,68,27,64,16
804,2089,Mysterious Dungeons,8,65536,0,50,135,0,False,False,False,0,2.56,0,67,7,7,28,26
805,2088,Spirograph,8,65536,0,12,83,0,False,False,False,0,10.6666666667,0,16,14,0,53,0
806,2087,Speed,8,65536,0,4,21,0,False,False,False,0,12.8,0,6,6,0,9,0
807,2086,!,8,65536,0,71,327,0,False,False,False,0,1.8028169014,0,107,25,0,155,40
808,2085,Turn Left,8,65536,0,30,138,0,False,False,False,0,4.2666666667,0,41,2,2,91,2
809,2084,Hit and Blow,8,65536,0,34,111,0,False,False,False,0,3.7647058824,0,66,6,0,33,6
810,2083,Black Force,8,65536,0,12,34,0,False,False,False,0,10.6666666667,0,14,2,0,18,0
811,2082,Goofy Converter,8,65536,0,45,112,0,False,False,False,0,2.8444444444,0,59,2,1,43,7
812,2077,Resource,8,65536,0,1,2,0,False,False,False,0,12.8,0,1,0,0,1,0
813,2076,Flame of Nucleus,8,65536,0,50,182,0,False,False,False,0,2.56,0,83,9,0,74,16
814,2075,Dock to the Future,8,65536,0,9,43,0,False,False,False,0,12.8,0,10,3,2,27,1
815,2074,Rakunarok,8,65536,0,4,89,0,False,False,False,0,12.8,0,8,16,7,35,23
816,2071,Web 0.5,8,65536,0,16,80,0,False,False,False,0,8,0,20,14,3,36,7
817,2070,First Experience,8,65536,0,46,150,0,False,False,False,0,2.7826086957,0,48,2,0,89,11
818,2069,"Greedy, Greedy.",8,65536,0,57,191,0,False,False,False,0,2.2456140351,0,79,26,0,79,7
819,2068,Grated Radish,8,65536,0,2,9,0,False,False,False,0,12.8,0,2,1,0,5,1
820,2067,Reading Brackets in English,8,65536,0,10,73,0,False,False,False,0,12.8,0,13,5,1,41,13
821,2066,Roads in a City,8,65536,0,4,15,0,False,False,False,0,12.8,0,5,5,0,5,0
822,2065,Slippy Floors,8,65536,0,8,43,0,False,False,False,0,12.8,0,14,10,0,15,4
823,2064,Make Friendships,8,65536,0,31,111,0,False,False,False,0,4.1290322581,0,39,1,3,38,30
824,2063,TV Watching,8,65536,0,15,40,0,False,False,False,0,8.5333333333,0,23,1,0,16,0
825,2062,Hide-and-seek,8,65536,0,15,1588,0,False,False,False,0,8.5333333333,0,32,56,4,1471,25
826,2061,International Party,8,65536,0,35,113,0,False,False,False,0,3.6571428571,0,45,25,2,36,5
827,2060,Tetrahedra,8,65536,0,37,263,0,False,False,False,0,3.4594594595,0,60,53,0,143,7
828,2059,Restaurant,8,65536,0,18,60,0,False,False,False,0,7.1111111111,0,25,1,0,32,2
829,2058,Moduic Squares,8,65536,0,70,207,0,False,False,False,0,1.8285714286,0,83,1,0,74,49
830,2094,Jaggie Spheres,8,65536,0,12,47,0,False,False,False,0,10.6666666667,0,14,4,1,27,1
831,2095,Nagashi Soumen,8,65536,0,11,94,0,False,False,False,0,11.6363636364,0,21,33,11,25,4
832,2096,Private Teacher,8,65536,0,51,146,0,False,False,False,0,2.5098039216,0,64,14,5,52,11
833,2097,Triangles,8,65536,0,40,121,0,False,False,False,0,3.2,0,62,5,0,50,4
834,2098,Two-finger Programming,8,65536,0,4,9,0,False,False,False,0,12.8,0,5,0,0,4,0
835,2099,Walk under a Scorching Sun,8,65536,0,7,23,0,False,False,False,0,12.8,0,9,1,0,9,4
836,2072,Philosopher's Stone,8,65536,0,0,1,0,False,False,False,0,0,0,0,0,0,1,0
837,2073,The Phantom,8,65536,0,5,27,0,False,False,False,0,12.8,0,6,0,0,21,0
838,2078,Exact Arithmetic,8,65536,0,7,34,0,False,False,False,0,12.8,0,8,0,0,20,6
839,2079,Dance Dance Revolution,8,65536,0,87,169,0,False,False,False,0,1.4712643678,0,108,0,0,51,10
840,2080,Compress Files,8,65536,0,25,164,0,False,False,False,0,5.12,0,29,59,5,61,10
841,2081,Save the Energy,8,65536,0,20,45,0,False,False,False,0,6.4,0,31,3,0,9,2
842,2100,Saizo,3,65536,0,736,1080,0,False,False,False,0,0.32,0,849,24,0,159,48
843,2101,Perfect Number,3,65536,0,496,1458,0,False,False,False,0,0.32,0,634,508,26,243,47
844,2102,Rummy,5,65536,0,461,1706,0,False,False,False,0,0.32,0,696,30,0,861,119
845,2103,Battle Town,3,65536,0,302,885,0,False,False,False,0,0.4238410596,0,385,6,3,373,118
846,2104,Country Road,5,65536,0,540,1252,0,False,False,False,0,0.32,0,719,111,12,220,190
847,2105,Rhythm Machine,5,65536,0,55,348,0,False,False,False,0,2.3272727273,0,63,36,12,119,118
848,2106,Enegy Transporter,5,65536,0,58,158,0,False,False,False,0,2.2068965517,0,73,12,8,58,7
849,2107,Can I go there?,5,65536,0,139,438,0,False,False,False,0,0.9208633094,0,223,48,9,103,55
850,2108,Aaron and Bruce,5,65536,0,37,88,0,False,False,False,0,3.4594594595,0,52,12,1,23,0
851,2109,Ancient Expression,5,65536,0,32,65,0,False,False,False,0,4,0,38,2,0,18,7
852,2110,Radio Base,3,65536,0,28,86,0,False,False,False,0,4.5714285714,0,31,1,0,52,2
853,2111,ChikuChiku-BanBan,5,65536,0,1,4,0,False,False,False,0,12.8,0,1,0,0,3,0
854,2112,Defend the Nation,8,65536,0,0,2,0,False,False,False,0,0,0,0,0,0,1,1
855,2113,Electrophoretic,8,65536,0,16,100,0,False,False,False,0,8,0,33,2,6,50,9
856,2114,Median Filter,8,65536,0,8,54,0,False,False,False,0,12.8,0,12,28,1,9,4
857,2115,Life Game,8,65536,0,41,112,0,False,False,False,0,3.1219512195,0,48,6,1,51,6
858,2116,Subdividing a Land,8,65536,0,15,53,0,False,False,False,0,8.5333333333,0,22,6,0,25,0
859,2117,Connect Line Segments,8,65536,0,48,131,0,False,False,False,0,2.6666666667,0,77,7,2,42,3
860,2118,Oil Company,8,65536,0,45,142,0,False,False,False,0,2.8444444444,0,54,45,9,24,10
861,2119,Finding the Top RPS Player,8,65536,0,70,93,0,False,False,False,0,1.8285714286,0,83,1,0,7,2
862,2120,Revenge of Voronoi,8,65536,0,0,1,0,False,False,False,0,0,0,0,0,0,1,0
863,2121,Castle Wall,8,65536,0,7,60,0,False,False,False,0,12.8,0,13,1,0,36,10
864,2122,Optimization of Combinatorial Circuits,8,65536,0,3,17,0,False,False,False,0,12.8,0,4,2,0,11,0
865,2123,Divisor Function,8,65536,0,25,83,0,False,False,False,0,5.12,0,30,19,3,25,6
866,2124,Magical Dungeon,8,65536,0,8,46,0,False,False,False,0,12.8,0,13,19,0,10,4
867,2125,Land Mark,8,65536,0,10,85,0,False,False,False,0,12.8,0,16,0,0,64,5
868,2126,Alien Pianist,8,65536,0,7,20,0,False,False,False,0,12.8,0,11,0,0,9,0
869,2127,Japanese Style Pub,8,65536,0,10,64,0,False,False,False,0,12.8,0,13,41,1,6,3
870,2128,Two Rings,8,65536,0,0,12,0,False,False,False,0,0,0,0,0,0,10,2
871,2129,Text Justification,8,65536,0,45,85,0,False,False,False,0,2.8444444444,0,54,9,0,22,0
872,2130,Billion Million Thousand,8,65536,0,33,95,0,False,False,False,0,3.8787878788,0,49,10,0,28,8
873,2131,Pi is Three,8,65536,0,87,199,0,False,False,False,0,1.4712643678,0,117,17,0,59,6
874,2132,Left Hand Rule,8,65536,0,28,92,0,False,False,False,0,4.5714285714,0,30,15,0,36,11
875,2133,Alice and Bob,8,65536,0,5,37,0,False,False,False,0,12.8,0,10,15,1,10,1
876,2134,Deadly Dice Game,8,65536,0,45,107,0,False,False,False,0,2.8444444444,0,57,5,8,25,11
877,2135,Reverse a Road,8,65536,0,43,194,0,False,False,False,0,2.9767441861,0,61,8,3,111,11
878,2136,Webby Subway,8,65536,0,14,77,0,False,False,False,0,9.1428571429,0,21,21,6,26,3
879,2137,Time Trial,8,65536,0,23,94,0,False,False,False,0,5.5652173913,0,30,1,49,14,0
880,2138,Vending Machine,8,65536,0,43,90,0,False,False,False,0,2.9767441861,0,56,13,0,18,3
881,2139,Memory Match,8,65536,0,28,36,0,False,False,False,0,4.5714285714,0,32,0,0,3,1
882,2140,Tile Puzzle,8,65536,0,0,3,0,False,False,False,0,0,0,0,0,0,2,1
883,2141,Girls' Party,8,65536,0,37,47,0,False,False,False,0,3.4594594595,0,41,2,0,2,2
884,2142,Bitwise Kingdom,8,65536,0,49,98,0,False,False,False,0,2.612244898,0,58,7,1,26,6
885,2143,Adaptive Time Slicing Quantization,8,65536,0,11,38,0,False,False,False,0,11.6363636364,0,14,3,1,16,4
886,2144,Reaction,8,65536,0,9,19,0,False,False,False,0,12.8,0,10,3,1,4,1
887,2145,Magical Island,8,65536,0,15,91,0,False,False,False,0,8.5333333333,0,20,18,0,50,3
888,2146,Ninja Legend,8,65536,0,10,54,0,False,False,False,0,12.8,0,14,19,0,18,3
889,2147,Do It,8,65536,0,0,2,0,False,False,False,0,0,0,0,0,0,2,0
890,2148,Robot Communication,8,65536,0,2,18,0,False,False,False,0,12.8,0,2,7,0,8,1
891,2149,Luck Manipulator,8,65536,0,785,1444,0,False,False,False,0,0.32,0,910,31,1,416,84
892,2150,Matsuzaki Number,8,65536,0,608,1276,0,False,False,False,0,0.32,0,786,98,48,246,96
893,2151,Brave Princess Revisited,8,65536,0,318,853,0,False,False,False,0,0.4025157233,0,433,77,68,178,97
894,2152,Restrictive Filesystem,8,65536,0,237,886,0,False,False,False,0,0.5400843882,0,314,72,53,316,129
895,2153,Mirror Cave,8,65536,0,295,1316,0,False,False,False,0,0.4338983051,0,403,57,200,335,320
896,2154,Shore Erosion,8,65536,0,18,201,0,False,False,False,0,7.1111111111,0,28,20,11,99,43
897,2155,Infected Computer,8,65536,0,387,711,0,False,False,False,0,0.330749354,0,443,26,9,155,78
898,2156,Magic Slayer,8,65536,0,149,657,0,False,False,False,0,0.8590604027,0,189,56,24,309,67
899,2157,Dial Lock,8,65536,0,169,526,0,False,False,False,0,0.7573964497,0,210,48,81,172,15
900,2158,Double Sorting,8,65536,0,12,115,0,False,False,False,0,10.6666666667,0,29,14,41,26,5
901,2159,Symmetry,8,65536,0,29,152,0,False,False,False,0,4.4137931035,0,46,1,4,98,1
902,2160,Voronoi Island,8,65536,0,93,209,0,False,False,False,0,1.376344086,0,118,2,0,71,18
903,2161,Defend the Bases,8,65536,0,116,484,0,False,False,False,0,1.1034482759,0,169,19,0,273,23
904,2162,Galaxy Wide Web Service,8,65536,0,79,257,0,False,False,False,0,1.6202531646,0,96,4,0,146,11
905,2163,Tatami,8,65536,0,75,145,0,False,False,False,0,1.7066666667,0,90,32,7,13,3
906,2164,Revenge of the Round Table,8,65536,0,27,46,0,False,False,False,0,4.7407407407,0,31,1,0,8,0
907,2165,Strange String Manipulation,8,65536,0,254,794,0,False,False,False,0,0.5039370079,0,359,19,13,380,23
908,2166,Erratic Sleep Habits,8,65536,0,158,451,0,False,False,False,0,0.8101265823,0,190,7,1,225,28
909,2167,Find the Point,8,65536,0,49,506,0,False,False,False,0,2.612244898,0,107,24,11,349,15
910,2168,Luigi's Tavern,8,65536,0,91,307,0,False,False,False,0,1.4065934066,0,124,8,1,159,15
911,2169,Colored Octahedra,8,65536,0,92,212,0,False,False,False,0,1.3913043478,0,126,14,3,67,2
912,2170,Marked Ancestor,8,65536,0,354,2647,0,False,False,False,0,0.3615819209,0,729,219,29,1205,463
913,2171,Strange Couple,8,65536,0,68,289,0,False,False,False,0,1.8823529412,0,101,4,1,170,13
914,2172,Queen's Case,8,65536,0,35,126,0,False,False,False,0,3.6571428571,0,58,6,28,26,8
915,2173,Wind Passages,8,65536,0,65,187,0,False,False,False,0,1.9692307692,0,90,5,0,89,3
916,2174,Secret Operation,8,65536,0,8,52,0,False,False,False,0,12.8,0,11,9,0,15,17
917,2175,Whist,8,65536,0,192,292,0,False,False,False,0,0.6666666667,0,219,0,0,69,4
918,2176,For the Peace,8,65536,0,144,376,0,False,False,False,0,0.8888888889,0,177,7,1,152,39
919,2177,Champernowne Constant,8,65536,0,126,439,0,False,False,False,0,1.0158730159,0,155,34,10,188,52
920,2178,Futon,8,65536,0,122,308,0,False,False,False,0,1.0491803279,0,141,20,4,101,42
921,2179,Safe Area,8,65536,0,34,99,0,False,False,False,0,3.7647058824,0,38,6,2,49,4
922,2180,Water Tank,8,65536,0,84,447,0,False,False,False,0,1.5238095238,0,121,22,0,291,12
923,2181,Neko's Treasure,8,65536,0,53,176,0,False,False,False,0,2.4150943396,0,61,11,0,94,10
924,2182,Eleven Lover,8,65536,0,200,370,0,False,False,False,0,0.64,0,253,51,6,28,30
925,2183,Crystal Jails,8,65536,0,15,224,0,False,False,False,0,8.5333333333,0,24,98,26,57,19
926,2184,Cave Explorer,8,65536,0,11,154,0,False,False,False,0,11.6363636364,0,30,34,1,68,21
927,2185,Petting Cats,8,65536,0,366,503,0,False,False,False,0,0.349726776,0,410,2,0,79,12
928,2186,Heian-Kyo Walking,8,65536,0,441,977,0,False,False,False,0,0.32,0,552,10,5,350,60
929,2187,Card Game,8,65536,0,148,280,0,False,False,False,0,0.8648648649,0,172,5,15,84,4
930,2188,Unit Converter,8,65536,0,97,167,0,False,False,False,0,1.3195876289,0,107,5,0,46,9
931,2189,Addition Game,8,65536,0,149,323,0,False,False,False,0,0.8590604027,0,177,14,12,106,13
932,2190,Angel Stairs,8,65536,0,90,372,0,False,False,False,0,1.4222222222,0,136,104,21,71,40
933,2191,A Book Shop With a Frequent Greetings,8,65536,0,59,131,0,False,False,False,0,2.1694915254,0,73,8,1,48,1
934,2192,Drawing Lots,8,65536,0,9,80,0,False,False,False,0,12.8,0,17,7,0,51,5
935,2193,The Door into Summer,8,65536,0,34,81,0,False,False,False,0,3.7647058824,0,35,2,0,38,6
936,2194,Cat Burglar and Friday House,8,65536,0,5,81,0,False,False,False,0,12.8,0,13,35,2,29,2
937,2195,Cat Numbers!,8,65536,0,11,40,0,False,False,False,0,11.6363636364,0,11,18,0,6,5
938,2196,Chat noir,8,65536,0,1,16,0,False,False,False,0,12.8,0,1,3,0,12,0
939,2197,Sum of Consecutive Integers,8,65536,0,1058,2269,0,False,False,False,0,0.32,0,1446,27,1,701,94
940,2198,Moonlight Farm,8,65536,0,549,1216,0,False,False,False,0,0.32,0,623,3,0,538,52
941,2199,Differential Pulse Code Modulation,8,65536,0,428,1130,0,False,False,False,0,0.32,0,567,45,53,254,211
942,2200,Mr. Rito Post Office,8,65536,0,350,1676,0,False,False,False,0,0.3657142857,0,573,172,109,629,190
943,2201,Immortal Jewels,8,65536,0,161,443,0,False,False,False,0,0.7950310559,0,239,16,0,173,12
944,2202,Canal: Water Going Up and Down,8,65536,0,33,95,0,False,False,False,0,3.8787878788,0,41,4,0,41,9
945,2203,Magical Island 2,8,65536,0,13,270,0,False,False,False,0,9.8461538462,0,43,157,3,67,0
946,2204,Final Examination!,8,65536,0,545,799,0,False,False,False,0,0.32,0,645,4,0,128,22
947,2205,Lottery Checker,8,65536,0,331,552,0,False,False,False,0,0.3867069486,0,395,4,5,92,56
948,2206,Compile,8,65536,0,154,330,0,False,False,False,0,0.8311688312,0,218,12,0,87,11
949,2207,Consistet Unit System,8,65536,0,101,378,0,False,False,False,0,1.2673267327,0,120,24,0,157,76
950,2208,The Melancholy of Thomas Right,8,65536,0,64,147,0,False,False,False,0,2,0,97,6,8,24,12
951,2209,UTF-8,8,65536,0,51,139,0,False,False,False,0,2.5098039216,0,58,11,0,44,26
952,2210,Star Watching,8,65536,0,20,29,0,False,False,False,0,6.4,0,27,0,0,2,0
953,2211,"Stray Cats, Run...",8,65536,0,26,128,0,False,False,False,0,4.9230769231,0,35,11,2,68,12
954,2212,Stolen Jewel,8,65536,0,67,248,0,False,False,False,0,1.9104477612,0,96,11,46,71,24
955,2213,The Number of Solutions for a Polynomial,8,65536,0,5,49,0,False,False,False,0,12.8,0,8,18,9,8,6
956,2214,Warp Hall,8,65536,0,20,78,0,False,False,False,0,6.4,0,21,14,12,13,16
957,2215,Three Silhouettes,8,65536,0,2,14,0,False,False,False,0,12.8,0,2,2,0,5,5
958,2216,Summer of KMC,8,65536,0,462,621,0,False,False,False,0,0.32,0,523,6,0,69,23
959,2217,Let's JUMPSTYLE,8,65536,0,219,310,0,False,False,False,0,0.5844748858,0,262,5,0,34,9
960,2218,K Poker,8,65536,0,85,263,0,False,False,False,0,1.5058823529,0,116,4,0,141,2
961,2219,THE BYDOLM@STER,8,65536,0,171,505,0,False,False,False,0,0.7485380117,0,246,33,6,192,28
962,2220,The Number of the Real Roots of a Cubic Equation,8,65536,0,43,281,0,False,False,False,0,2.9767441861,0,72,5,1,200,3
963,2221,KULASIS,8,65536,0,64,125,0,False,False,False,0,2,0,87,16,3,15,4
964,2222,Alien's Counting,8,65536,0,114,345,0,False,False,False,0,1.1228070175,0,200,2,2,117,23
965,2223,Kaeru Jump,8,65536,0,116,253,0,False,False,False,0,1.1034482759,0,186,1,1,50,6
966,2224,Save your cats,8,65536,0,277,990,0,False,False,False,0,0.4620938628,0,568,15,46,240,119
967,2225,Dungeon Wall,8,65536,0,60,287,0,False,False,False,0,2.1333333333,0,111,12,0,83,74
968,2226,Psychic Accelerator,8,65536,0,23,99,0,False,False,False,0,5.5652173913,0,35,0,0,64,0
969,2227,Bouldering,8,65536,0,15,113,0,False,False,False,0,8.5333333333,0,35,11,5,61,1
970,2228,DON'T PANIC!,8,65536,0,6,32,0,False,False,False,0,12.8,0,7,1,0,20,4
971,2229,Ropeway,8,65536,0,26,265,0,False,False,False,0,4.9230769231,0,65,5,1,160,34
972,2230,How to Create a Good Game,8,65536,0,49,164,0,False,False,False,0,2.612244898,0,86,5,1,59,13
973,2231,Cruel Bingo,8,65536,0,15,33,0,False,False,False,0,8.5333333333,0,19,5,0,8,1
974,2232,Ennichi,1,65536,0,249,1232,0,False,False,False,0,0.5140562249,0,302,41,0,835,52
975,2233,Carrot Tour,1,65536,0,123,566,0,False,False,False,0,1.0406504065,0,142,108,43,257,16
976,2234,Usagitobi,1,65536,0,21,118,0,False,False,False,0,6.0952380952,0,29,8,2,69,9
